Iteration,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes,,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes
896,0.006198883056640625,0.00286102294921875,0.015735626220703125,0.0045299530029296875,0.003814697265625,0.019550323486328125,0.049591064453125,0.03647804260253906,0.030040740966796875,0.03266334533691406,0.034332275390625,0.05435943603515625,0.041484832763671875,0.02765655517578125,0.003337860107421875,0.087738037109375,0.24843215942382812,0.003814697265625,,6.827354431152344,4.478931427001953,38.251399993896484,7.035255432128906,4.3048858642578125,15.228986740112305,40.196895599365234,72.61466979980469,112.41769790649414,38.78307342529297,72.87740707397461,137.16816902160645,50.75526237487793,180.85217475891113,10.6658935546875,56.815385818481445,197.53360748291016,3.212451934814453
897,0.0069141387939453125,0.002384185791015625,0.015020370483398438,0.0045299530029296875,0.006198883056640625,0.011205673217773438,0.06628036499023438,0.0286102294921875,0.027179718017578125,0.0438690185546875,0.0896453857421875,0.03647804260253906,0.028133392333984375,0.17404556274414062,0.0045299530029296875,0.07319450378417969,0.1404285430908203,0.020265579223632812,,6.834268569946289,4.481315612792969,38.26642036437988,7.039785385131836,4.311084747314453,15.240192413330078,40.26317596435547,72.64328002929688,112.44487762451172,38.826942443847656,72.9670524597168,137.20464706420898,50.783395767211914,181.02622032165527,10.67042350769043,56.888580322265625,197.67403602600098,3.232717514038086
898,0.0045299530029296875,0.0016689300537109375,0.01811981201171875,0.004291534423828125,0.003337860107421875,0.016927719116210938,0.06556510925292969,0.013113021850585938,0.04553794860839844,0.04410743713378906,0.010251998901367188,0.04029273986816406,0.08463859558105469,0.12254714965820312,0.0040531158447265625,0.039577484130859375,0.10824203491210938,0.002384185791015625,,6.838798522949219,4.48298454284668,38.2845401763916,7.044076919555664,4.314422607421875,15.257120132446289,40.3287410736084,72.65639305114746,112.49041557312012,38.871049880981445,72.97730445861816,137.24493980407715,50.86803436279297,181.14876747131348,10.674476623535156,56.928157806396484,197.7822780609131,3.2351016998291016
899,0.0045299530029296875,0.002384185791015625,0.009059906005859375,0.0035762786865234375,0.003337860107421875,0.00762939453125,0.04363059997558594,0.025272369384765625,0.019311904907226562,0.07033348083496094,0.03218650817871094,0.022649765014648438,0.07009506225585938,0.10180473327636719,0.002384185791015625,0.08559226989746094,0.11754035949707031,0.0030994415283203125,,6.843328475952148,4.485368728637695,38.29360008239746,7.0476531982421875,4.317760467529297,15.264749526977539,40.372371673583984,72.68166542053223,112.50972747802734,38.941383361816406,73.00949096679688,137.2675895690918,50.93812942504883,181.25057220458984,10.676860809326172,57.013750076293945,197.89981842041016,3.238201141357422
900,0.0040531158447265625,0.0026226043701171875,0.0095367431640625,0.005245208740234375,0.0026226043701171875,0.008106231689453125,0.04100799560546875,0.05817413330078125,0.015020370483398438,0.038623809814453125,0.10633468627929688,0.014066696166992188,0.10800361633300781,0.1251697540283203,0.003337860107421875,0.015974044799804688,0.04410743713378906,0.0026226043701171875,,6.847381591796875,4.4879913330078125,38.30313682556152,7.052898406982422,4.320383071899414,15.272855758666992,40.41337966918945,72.73983955383301,112.52474784851074,38.98000717163086,73.11582565307617,137.2816562652588,51.046133041381836,181.37574195861816,10.680198669433594,57.02972412109375,197.94392585754395,3.240823745727539
901,0.0057220458984375,0.002384185791015625,0.01049041748046875,0.0054836273193359375,0.0026226043701171875,0.008344650268554688,0.04124641418457031,0.05078315734863281,0.028848648071289062,0.04100799560546875,0.05698204040527344,0.022649765014648438,0.02193450927734375,0.14495849609375,0.002384185791015625,0.09655952453613281,0.14519691467285156,0.0026226043701171875,,6.8531036376953125,4.490375518798828,38.31362724304199,7.058382034301758,4.323005676269531,15.281200408935547,40.45462608337402,72.79062271118164,112.55359649658203,39.02101516723633,73.17280769348145,137.30430603027344,51.06806755065918,181.5207004547119,10.68258285522461,57.12628364562988,198.0891227722168,3.2434463500976562
902,0.003337860107421875,0.0030994415283203125,0.0073909759521484375,0.0040531158447265625,0.0035762786865234375,0.008106231689453125,0.03814697265625,0.05245208740234375,0.013589859008789062,0.04100799560546875,0.02193450927734375,0.013589859008789062,0.10275840759277344,0.16069412231445312,0.002384185791015625,0.023365020751953125,0.2086162567138672,0.002384185791015625,,6.856441497802734,4.493474960327148,38.32101821899414,7.062435150146484,4.326581954956055,15.289306640625,40.49277305603027,72.84307479858398,112.56718635559082,39.0620231628418,73.19474220275879,137.31789588928223,51.17082595825195,181.68139457702637,10.684967041015625,57.149648666381836,198.29773902893066,3.245830535888672
903,0.0050067901611328125,0.003814697265625,0.010967254638671875,0.003814697265625,0.006198883056640625,0.0073909759521484375,0.03981590270996094,0.042438507080078125,0.013828277587890625,0.037670135498046875,0.16617774963378906,0.013589859008789062,0.09036064147949219,0.06890296936035156,0.0026226043701171875,0.030994415283203125,0.08726119995117188,0.002384185791015625,,6.861448287963867,4.497289657592773,38.33198547363281,7.066249847412109,4.332780838012695,15.296697616577148,40.532588958740234,72.88551330566406,112.58101463317871,39.099693298339844,73.36091995239258,137.33148574829102,51.261186599731445,181.75029754638672,10.687589645385742,57.18064308166504,198.38500022888184,3.2482147216796875
904,0.005245208740234375,0.0026226043701171875,0.0073909759521484375,0.004291534423828125,0.002384185791015625,0.00762939453125,0.044345855712890625,0.12803077697753906,0.03504753112792969,0.04315376281738281,0.010967254638671875,0.015974044799804688,0.0629425048828125,0.13947486877441406,0.003337860107421875,0.08487701416015625,0.1480579376220703,0.0026226043701171875,,6.866693496704102,4.499912261962891,38.33937644958496,7.0705413818359375,4.335165023803711,15.304327011108398,40.576934814453125,73.0135440826416,112.61606216430664,39.14284706115723,73.37188720703125,137.34745979309082,51.32412910461426,181.88977241516113,10.690927505493164,57.265520095825195,198.5330581665039,3.2508373260498047
905,0.0057220458984375,0.0016689300537109375,0.011205673217773438,0.0035762786865234375,0.003337860107421875,0.013589859008789062,0.04172325134277344,0.013113021850585938,0.014066696166992188,0.04267692565917969,0.010967254638671875,0.015974044799804688,0.022172927856445312,0.14972686767578125,0.0026226043701171875,0.1366138458251953,0.05817413330078125,0.0026226043701171875,,6.872415542602539,4.501581192016602,38.350582122802734,7.074117660522461,4.338502883911133,15.317916870117188,40.6186580657959,73.02665710449219,112.63012886047363,39.185523986816406,73.38285446166992,137.36343383789062,51.3463020324707,182.0394992828369,10.693550109863281,57.40213394165039,198.5912322998047,3.253459930419922
906,0.003337860107421875,0.0019073486328125,0.009298324584960938,0.0057220458984375,0.0026226043701171875,0.011682510375976562,0.09012222290039062,0.0400543212890625,0.020265579223632812,0.08416175842285156,0.064849853515625,0.036716461181640625,0.11730194091796875,0.07724761962890625,0.0026226043701171875,0.025272369384765625,0.1761913299560547,0.0026226043701171875,,6.875753402709961,4.503488540649414,38.359880447387695,7.079839706420898,4.34112548828125,15.329599380493164,40.70878028869629,73.06671142578125,112.65039443969727,39.26968574523926,73.44770431518555,137.40015029907227,51.46360397338867,182.11674690246582,10.696172714233398,57.427406311035156,198.76742362976074,3.256082534790039
907,0.003814697265625,0.002384185791015625,0.0073909759521484375,0.00476837158203125,0.0021457672119140625,0.011205673217773438,0.04363059997558594,0.03981590270996094,0.021696090698242188,0.03337860107421875,0.062465667724609375,0.027179718017578125,0.09012222290039062,0.10418891906738281,0.0035762786865234375,0.03266334533691406,0.15473365783691406,0.0026226043701171875,,6.879568099975586,4.50587272644043,38.367271423339844,7.08460807800293,4.343271255493164,15.340805053710938,40.752410888671875,73.10652732849121,112.67209053039551,39.30306434631348,73.51016998291016,137.42733001708984,51.55372619628906,182.2209358215332,10.699748992919922,57.46006965637207,198.92215728759766,3.2587051391601562
908,0.007867813110351562,0.0030994415283203125,0.008344650268554688,0.004291534423828125,0.00286102294921875,0.014066696166992188,0.04267692565917969,0.05435943603515625,0.022172927856445312,0.04172325134277344,0.0934600830078125,0.023365020751953125,0.0438690185546875,0.08153915405273438,0.002384185791015625,0.06818771362304688,0.15282630920410156,0.0019073486328125,,6.8874359130859375,4.50897216796875,38.3756160736084,7.088899612426758,4.346132278442383,15.35487174987793,40.795087814331055,73.16088676452637,112.69426345825195,39.34478759765625,73.60363006591797,137.4506950378418,51.59759521484375,182.30247497558594,10.702133178710938,57.52825736999512,199.07498359680176,3.2606124877929688
909,0.0035762786865234375,0.0030994415283203125,0.00762939453125,0.0050067901611328125,0.0019073486328125,0.007152557373046875,0.038623809814453125,0.056743621826171875,0.0133514404296875,0.04220008850097656,0.058650970458984375,0.015020370483398438,0.09441375732421875,0.1354217529296875,0.0026226043701171875,0.018358230590820312,0.19431114196777344,0.0021457672119140625,,6.891012191772461,4.51207160949707,38.38324546813965,7.093906402587891,4.348039627075195,15.362024307250977,40.83371162414551,73.21763038635254,112.70761489868164,39.38698768615723,73.66228103637695,137.4657154083252,51.69200897216797,182.43789672851562,10.704755783081055,57.54661560058594,199.26929473876953,3.262758255004883
910,0.003337860107421875,0.0050067901611328125,0.0073909759521484375,0.0040531158447265625,0.003814697265625,0.018835067749023438,0.04267692565917969,0.20194053649902344,0.013828277587890625,0.05316734313964844,0.2522468566894531,0.014066696166992188,0.06031990051269531,2.3157596588134766,0.0016689300537109375,0.05221366882324219,3.1311511993408203,0.0021457672119140625,,6.894350051879883,4.517078399658203,38.3906364440918,7.097959518432617,4.35185432434082,15.380859375,40.87638854980469,73.41957092285156,112.72144317626953,39.440155029296875,73.9145278930664,137.4797821044922,51.752328872680664,184.7536563873291,10.706424713134766,57.59882926940918,202.40044593811035,3.264904022216797
911,0.00476837158203125,0.04744529724121094,0.007867813110351562,0.0057220458984375,0.02288818359375,0.0073909759521484375,0.043392181396484375,0.07891654968261719,0.010013580322265625,0.04482269287109375,0.11563301086425781,0.013113021850585938,0.046253204345703125,0.19788742065429688,0.00286102294921875,0.07319450378417969,0.8959770202636719,0.002384185791015625,,6.899118423461914,4.564523696899414,38.39850425720215,7.103681564331055,4.37474250793457,15.388250350952148,40.91978073120117,73.49848747253418,112.7314567565918,39.48497772216797,74.03016090393066,137.49289512634277,51.79858207702637,184.9515438079834,10.709285736083984,57.67202377319336,203.29642295837402,3.2672882080078125
912,0.005245208740234375,0.015497207641601562,0.00762939453125,0.005245208740234375,0.013828277587890625,0.00762939453125,0.08392333984375,0.08034706115722656,0.023126602172851562,0.08559226989746094,0.118255615234375,0.022411346435546875,0.05626678466796875,0.4878044128417969,0.0016689300537109375,0.05841255187988281,1.566171646118164,0.0019073486328125,,6.904363632202148,4.580020904541016,38.4061336517334,7.108926773071289,4.388570785522461,15.395879745483398,41.00370407104492,73.5788345336914,112.75458335876465,39.57056999206543,74.14841651916504,137.51530647277832,51.854848861694336,185.4393482208252,10.710954666137695,57.73043632507324,204.8625946044922,3.269195556640625
913,0.0030994415283203125,0.008344650268554688,0.016450881958007812,0.005245208740234375,0.008821487426757812,0.014066696166992188,0.04315376281738281,0.2892017364501953,0.013828277587890625,0.08559226989746094,0.21266937255859375,0.029325485229492188,0.07843971252441406,0.41031837463378906,0.0021457672119140625,0.29397010803222656,0.17714500427246094,0.0021457672119140625,,6.907463073730469,4.58836555480957,38.422584533691406,7.114171981811523,4.397392272949219,15.40994644165039,41.046857833862305,73.8680362701416,112.76841163635254,39.65616226196289,74.36108589172363,137.5446319580078,51.93328857421875,185.84966659545898,10.71310043334961,58.02440643310547,205.03973960876465,3.271341323852539
914,0.015020370483398438,0.0095367431640625,0.010967254638671875,0.008344650268554688,0.00667572021484375,0.00762939453125,0.11324882507324219,0.1399517059326172,0.03409385681152344,0.06961822509765625,0.1049041748046875,0.022172927856445312,0.007867813110351562,0.11372566223144531,0.0021457672119140625,0.3426074981689453,0.3426074981689453,0.0021457672119140625,,6.922483444213867,4.597902297973633,38.43355178833008,7.122516632080078,4.4040679931640625,15.41757583618164,41.16010665893555,74.00798797607422,112.80250549316406,39.72578048706055,74.46599006652832,137.56680488586426,51.9411563873291,185.96339225769043,10.715246200561523,58.367013931274414,205.3823471069336,3.273487091064453
915,0.00476837158203125,0.0045299530029296875,0.00762939453125,0.0045299530029296875,0.00476837158203125,0.007867813110351562,0.10728836059570312,0.3783702850341797,0.025033950805664062,0.1125335693359375,0.11539459228515625,0.023365020751953125,0.11754035949707031,0.25153160095214844,0.0016689300537109375,0.17595291137695312,0.18405914306640625,0.0021457672119140625,,6.927251815795898,4.6024322509765625,38.44118118286133,7.127046585083008,4.408836364746094,15.425443649291992,41.26739501953125,74.3863582611084,112.82753944396973,39.838314056396484,74.58138465881348,137.5901699066162,52.05869674682617,186.21492385864258,10.716915130615234,58.54296684265137,205.56640625,3.275632858276367
916,0.008106231689453125,0.00667572021484375,0.007152557373046875,0.011920928955078125,0.0059604644775390625,0.007867813110351562,0.10132789611816406,0.06580352783203125,0.012636184692382812,0.13947486877441406,0.04100799560546875,0.012874603271484375,0.08320808410644531,0.32639503479003906,0.0026226043701171875,0.06651878356933594,0.12826919555664062,0.0021457672119140625,,6.935358047485352,4.609107971191406,38.448333740234375,7.138967514038086,4.414796829223633,15.433311462402344,41.368722915649414,74.45216178894043,112.84017562866211,39.9777889251709,74.62239265441895,137.6030445098877,52.14190483093262,186.54131889343262,10.719537734985352,58.6094856262207,205.69467544555664,3.2777786254882812
917,0.008821487426757812,0.010728836059570312,0.007152557373046875,0.00476837158203125,0.024080276489257812,0.007152557373046875,0.11205673217773438,0.09894371032714844,0.012159347534179688,0.04363059997558594,0.1392364501953125,0.012636184692382812,0.016450881958007812,0.1068115234375,0.00286102294921875,0.0762939453125,0.18858909606933594,0.0021457672119140625,,6.944179534912109,4.619836807250977,38.45548629760742,7.143735885620117,4.438877105712891,15.44046401977539,41.48077964782715,74.55110549926758,112.85233497619629,40.021419525146484,74.76162910461426,137.61568069458008,52.158355712890625,186.64813041687012,10.72239875793457,58.6857795715332,205.88326454162598,3.2799243927001953
918,0.0035762786865234375,0.003337860107421875,0.008106231689453125,0.0059604644775390625,0.00858306884765625,0.0073909759521484375,0.04363059997558594,0.3132820129394531,0.011920928955078125,0.04315376281738281,0.07510185241699219,0.02384185791015625,0.102996826171875,0.09560585021972656,0.00286102294921875,0.0324249267578125,0.20599365234375,0.0021457672119140625,,6.947755813598633,4.623174667358398,38.463592529296875,7.149696350097656,4.447460174560547,15.447854995727539,41.524410247802734,74.86438751220703,112.86425590515137,40.06457328796387,74.83673095703125,137.63952255249023,52.2613525390625,186.74373626708984,10.725259780883789,58.718204498291016,206.08925819396973,3.2820701599121094
919,0.00762939453125,0.0035762786865234375,0.00762939453125,0.0040531158447265625,0.0035762786865234375,0.014781951904296875,0.04267692565917969,0.06842613220214844,0.011444091796875,0.04315376281738281,0.05316734313964844,0.012159347534179688,0.07843971252441406,0.17213821411132812,0.0021457672119140625,0.04553794860839844,0.14734268188476562,0.0021457672119140625,,6.955385208129883,4.626750946044922,38.471221923828125,7.153749465942383,4.45103645324707,15.462636947631836,41.567087173461914,74.93281364440918,112.87569999694824,40.10772705078125,74.8898983001709,137.6516819000244,52.339792251586914,186.91587448120117,10.727405548095703,58.763742446899414,206.2366008758545,3.2842159271240234
920,0.0054836273193359375,0.0035762786865234375,0.0073909759521484375,0.0035762786865234375,0.0035762786865234375,0.015735626220703125,0.04172325134277344,0.12803077697753906,0.0171661376953125,0.04220008850097656,0.15974044799804688,0.012159347534179688,0.034332275390625,0.2110004425048828,0.002384185791015625,0.09417533874511719,0.8513927459716797,0.002384185791015625,,6.960868835449219,4.630327224731445,38.47861289978027,7.157325744628906,4.454612731933594,15.478372573852539,41.60881042480469,75.06084442138672,112.89286613464355,40.14992713928223,75.04963874816895,137.6638412475586,52.37412452697754,187.12687492370605,10.729789733886719,58.85791778564453,207.08799362182617,3.286600112915039
921,0.0050067901611328125,0.00858306884765625,0.00762939453125,0.0030994415283203125,0.00476837158203125,0.0059604644775390625,0.04100799560546875,0.04935264587402344,0.022411346435546875,0.0400543212890625,0.03504753112792969,0.0133514404296875,0.03552436828613281,0.28967857360839844,0.002384185791015625,0.09465217590332031,0.11491775512695312,0.002384185791015625,,6.965875625610352,4.638910293579102,38.48624229431152,7.160425186157227,4.459381103515625,15.484333038330078,41.649818420410156,75.11019706726074,112.9152774810791,40.18998146057129,75.08468627929688,137.67719268798828,52.40964889526367,187.41655349731445,10.732173919677734,58.95256996154785,207.20291137695312,3.2889842987060547
922,0.003337860107421875,0.004291534423828125,0.007152557373046875,0.0030994415283203125,0.009775161743164062,0.006198883056640625,0.04076957702636719,0.2956390380859375,0.02574920654296875,0.09489059448242188,0.11038780212402344,0.021696090698242188,0.05269050598144531,0.10156631469726562,0.003814697265625,0.087738037109375,0.2777576446533203,0.0045299530029296875,,6.969213485717773,4.64320182800293,38.49339485168457,7.163524627685547,4.469156265258789,15.490531921386719,41.69058799743652,75.40583610534668,112.94102668762207,40.28487205505371,75.1950740814209,137.69888877868652,52.46233940124512,187.51811981201172,10.73598861694336,59.04030799865723,207.48066902160645,3.2935142517089844
923,0.004291534423828125,0.00476837158203125,0.013828277587890625,0.0050067901611328125,0.008106231689453125,0.023126602172851562,0.09894371032714844,0.18930435180664062,0.03910064697265625,0.08869171142578125,0.06365776062011719,0.04649162292480469,0.091552734375,0.046253204345703125,0.0073909759521484375,0.027179718017578125,0.31304359436035156,0.0045299530029296875,,6.973505020141602,4.647970199584961,38.50722312927246,7.16853141784668,4.477262496948242,15.51365852355957,41.78953170776367,75.59514045715332,112.98012733459473,40.37356376647949,75.25873184204102,137.74538040161133,52.55389213562012,187.56437301635742,10.743379592895508,59.067487716674805,207.7937126159668,3.298044204711914
924,0.003337860107421875,0.0026226043701171875,0.01049041748046875,0.010013580322265625,0.0040531158447265625,0.015735626220703125,0.05698204040527344,0.054836273193359375,0.02574920654296875,0.043392181396484375,0.03647804260253906,0.03719329833984375,0.171661376953125,0.25844573974609375,0.003337860107421875,0.01621246337890625,0.23436546325683594,0.003814697265625,,6.976842880249023,4.650592803955078,38.51771354675293,7.178544998168945,4.481315612792969,15.529394149780273,41.846513748168945,75.64997673034668,113.0058765411377,40.41695594787598,75.29520988464355,137.78257369995117,52.72555351257324,187.82281875610352,10.74671745300293,59.08370018005371,208.02807807922363,3.301858901977539
925,0.0040531158447265625,0.0021457672119140625,0.010251998901367188,0.0030994415283203125,0.007867813110351562,0.024080276489257812,0.04315376281738281,0.05125999450683594,0.030040740966796875,0.04220008850097656,0.010251998901367188,0.018596649169921875,0.07748603820800781,0.03910064697265625,0.0035762786865234375,0.04935264587402344,0.11038780212402344,0.003814697265625,,6.98089599609375,4.652738571166992,38.5279655456543,7.181644439697266,4.48918342590332,15.553474426269531,41.88966751098633,75.70123672485352,113.03591728210449,40.45915603637695,75.30546188354492,137.8011703491211,52.80303955078125,187.86191940307617,10.750293731689453,59.133052825927734,208.13846588134766,3.305673599243164
926,0.0054836273193359375,0.0026226043701171875,0.010728836059570312,0.0030994415283203125,0.0019073486328125,0.012874603271484375,0.03552436828613281,0.072479248046875,0.030755996704101562,0.04029273986816406,0.08058547973632812,0.023365020751953125,0.03170967102050781,0.05412101745605469,0.016927719116210938,0.06961822509765625,0.08893013000488281,0.003814697265625,,6.986379623413086,4.655361175537109,38.53869438171387,7.184743881225586,4.491090774536133,15.566349029541016,41.92519187927246,75.77371597290039,113.0666732788086,40.49944877624512,75.38604736328125,137.82453536987305,52.83474922180176,187.91604042053223,10.767221450805664,59.20267105102539,208.22739601135254,3.309488296508789
927,0.003814697265625,0.0021457672119140625,0.015497207641601562,0.0030994415283203125,0.00286102294921875,0.010728836059570312,0.04315376281738281,0.009298324584960938,0.016689300537109375,0.043392181396484375,0.053882598876953125,0.04410743713378906,0.023126602172851562,0.12612342834472656,0.0030994415283203125,0.09799003601074219,0.06914138793945312,0.002384185791015625,,6.990194320678711,4.657506942749023,38.55419158935547,7.187843322753906,4.493951797485352,15.577077865600586,41.968345642089844,75.78301429748535,113.0833625793457,40.5428409576416,75.4399299621582,137.86864280700684,52.85787582397461,188.04216384887695,10.770320892333984,59.30066108703613,208.296537399292,3.3118724822998047
928,0.003337860107421875,0.0019073486328125,0.008106231689453125,0.0035762786865234375,0.0026226043701171875,0.008106231689453125,0.04220008850097656,0.030994415283203125,0.028133392333984375,0.03933906555175781,0.06914138793945312,0.01621246337890625,0.08416175842285156,0.13899803161621094,0.00286102294921875,0.04315376281738281,0.18024444580078125,0.0030994415283203125,,6.993532180786133,4.659414291381836,38.56229782104492,7.19141960144043,4.496574401855469,15.585184097290039,42.01054573059082,75.81400871276855,113.11149597167969,40.58218002319336,75.50907135009766,137.88485527038574,52.94203758239746,188.18116188049316,10.773181915283203,59.343814849853516,208.47678184509277,3.314971923828125
929,0.0030994415283203125,0.0019073486328125,0.011920928955078125,0.0045299530029296875,0.002384185791015625,0.012874603271484375,0.04220008850097656,0.04935264587402344,0.025033950805664062,0.03147125244140625,0.009059906005859375,0.028133392333984375,0.07104873657226562,0.08249282836914062,0.00286102294921875,0.029087066650390625,0.10251998901367188,0.002384185791015625,,6.996631622314453,4.661321640014648,38.57421875,7.195949554443359,4.498958587646484,15.598058700561523,42.0527458190918,75.86336135864258,113.13652992248535,40.613651275634766,75.51813125610352,137.91298866271973,53.01308631896973,188.2636547088623,10.776042938232422,59.372901916503906,208.57930183410645,3.3173561096191406
930,0.005245208740234375,0.00286102294921875,0.009059906005859375,0.003337860107421875,0.0030994415283203125,0.00762939453125,0.04506111145019531,0.051975250244140625,0.01621246337890625,0.03838539123535156,0.025510787963867188,0.019311904907226562,0.015974044799804688,0.04029273986816406,0.002384185791015625,0.12803077697753906,0.10895729064941406,0.0026226043701171875,,7.0018768310546875,4.664182662963867,38.58327865600586,7.199287414550781,4.502058029174805,15.605688095092773,42.09780693054199,75.91533660888672,113.15274238586426,40.65203666687012,75.54364204406738,137.93230056762695,53.02906036376953,188.30394744873047,10.778427124023438,59.500932693481445,208.68825912475586,3.319978713989258
931,0.0050067901611328125,0.002384185791015625,0.00762939453125,0.0045299530029296875,0.0019073486328125,0.0069141387939453125,0.07104873657226562,0.055789947509765625,0.00858306884765625,0.046253204345703125,0.027894973754882812,0.011920928955078125,0.10824203491210938,0.13947486877441406,0.0026226043701171875,0.02193450927734375,0.16379356384277344,0.002384185791015625,,7.00688362121582,4.666566848754883,38.59090805053711,7.203817367553711,4.503965377807617,15.612602233886719,42.16885566711426,75.97112655639648,113.16132545471191,40.69828987121582,75.57153701782227,137.94422149658203,53.13730239868164,188.44342231750488,10.781049728393555,59.52286720275879,208.85205268859863,3.3223628997802734
932,0.004291534423828125,0.001430511474609375,0.00667572021484375,0.0045299530029296875,0.0019073486328125,0.00667572021484375,0.0362396240234375,0.0059604644775390625,0.008106231689453125,0.04076957702636719,0.00858306884765625,0.011682510375976562,0.08726119995117188,0.09489059448242188,0.0026226043701171875,0.02193450927734375,0.14400482177734375,0.003337860107421875,,7.011175155639648,4.667997360229492,38.59758377075195,7.208347320556641,4.50587272644043,15.619277954101562,42.205095291137695,75.97708702087402,113.16943168640137,40.73905944824219,75.58012008666992,137.955904006958,53.22456359863281,188.5383129119873,10.783672332763672,59.54480171203613,208.99605751037598,3.3257007598876953
933,0.00286102294921875,0.001430511474609375,0.0064373016357421875,0.008821487426757812,0.001430511474609375,0.007152557373046875,0.04267692565917969,0.05507469177246094,0.01049041748046875,0.05245208740234375,0.019311904907226562,0.010967254638671875,0.10991096496582031,0.023126602172851562,0.003337860107421875,0.016689300537109375,0.12183189392089844,0.0026226043701171875,,7.014036178588867,4.669427871704102,38.604021072387695,7.217168807983398,4.507303237915039,15.62643051147461,42.247772216796875,76.03216171264648,113.17992210388184,40.79151153564453,75.59943199157715,137.96687126159668,53.33447456359863,188.56143951416016,10.787010192871094,59.56149101257324,209.11788940429688,3.3283233642578125
934,0.004291534423828125,0.0035762786865234375,0.0069141387939453125,0.0057220458984375,0.00286102294921875,0.00667572021484375,0.03910064697265625,0.1049041748046875,0.011205673217773438,0.13065338134765625,0.52642822265625,0.01049041748046875,0.03790855407714844,0.8330345153808594,0.0026226043701171875,0.40793418884277344,0.18167495727539062,0.002384185791015625,,7.018327713012695,4.673004150390625,38.61093521118164,7.222890853881836,4.510164260864258,15.633106231689453,42.28687286376953,76.13706588745117,113.19112777709961,40.92216491699219,76.1258602142334,137.97736167907715,53.37238311767578,189.39447402954102,10.789632797241211,59.969425201416016,209.29956436157227,3.330707550048828
935,0.011205673217773438,0.003337860107421875,0.007152557373046875,0.005245208740234375,0.0021457672119140625,0.007152557373046875,0.11754035949707031,0.034809112548828125,0.009775161743164062,0.12421607971191406,0.0035762786865234375,0.021696090698242188,0.027894973754882812,0.2148151397705078,0.002384185791015625,0.31685829162597656,0.08058547973632812,0.002384185791015625,,7.029533386230469,4.676342010498047,38.61808776855469,7.22813606262207,4.512310028076172,15.6402587890625,42.4044132232666,76.171875,113.20090293884277,41.0463809967041,76.12943649291992,137.9990577697754,53.400278091430664,189.60928916931152,10.792016983032227,60.28628349304199,209.3801498413086,3.3330917358398438
936,0.0095367431640625,0.0059604644775390625,0.016689300537109375,0.009775161743164062,0.0030994415283203125,0.007152557373046875,0.13709068298339844,0.11658668518066406,0.010251998901367188,0.16236305236816406,0.003814697265625,0.010728836059570312,0.1518726348876953,0.22125244140625,0.002384185791015625,0.030279159545898438,0.2048015594482422,0.00286102294921875,,7.039070129394531,4.682302474975586,38.6347770690918,7.237911224365234,4.515409469604492,15.647411346435547,42.54150390625,76.28846168518066,113.21115493774414,41.208744049072266,76.13325119018555,138.00978660583496,53.55215072631836,189.83054161071777,10.794401168823242,60.31656265258789,209.58495140075684,3.3359527587890625
937,0.00667572021484375,0.0021457672119140625,0.007152557373046875,0.0045299530029296875,0.0019073486328125,0.0069141387939453125,0.05412101745605469,0.027894973754882812,0.020742416381835938,0.04553794860839844,0.10609626770019531,0.010251998901367188,0.020742416381835938,0.15282630920410156,0.0026226043701171875,0.11396408081054688,0.09274482727050781,0.0026226043701171875,,7.045745849609375,4.6844482421875,38.641929626464844,7.242441177368164,4.517316818237305,15.654325485229492,42.595624923706055,76.31635665893555,113.23189735412598,41.254281997680664,76.23934745788574,138.02003860473633,53.572893142700195,189.98336791992188,10.79702377319336,60.43052673339844,209.67769622802734,3.3385753631591797
938,0.003814697265625,0.0030994415283203125,0.014066696166992188,0.0050067901611328125,0.00286102294921875,0.0069141387939453125,0.042438507080078125,0.040531158447265625,0.012874603271484375,0.04076957702636719,0.1621246337890625,0.010728836059570312,0.08463859558105469,0.09775161743164062,0.003337860107421875,0.02765655517578125,0.14734268188476562,0.003814697265625,,7.049560546875,4.68754768371582,38.655996322631836,7.247447967529297,4.520177841186523,15.661239624023438,42.63806343078613,76.35688781738281,113.24477195739746,41.29505157470703,76.4014720916748,138.0307674407959,53.65753173828125,190.08111953735352,10.800361633300781,60.45818328857422,209.8250389099121,3.3423900604248047
